% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.076966042e+05 +2.074867242e+05 +2.074867242e+05 +0.0000e+00 +0.0000e+00
2 0 +2.076966034e+05 +2.074867234e+05 +2.074867234e+05 +2.5000e-04 +0.0000e+00
14 0 +2.032120449e+05 +2.030021649e+05 +2.030021649e+05 +1.0234e-03 +6.0078e-03
17 0 +1.974564733e+05 +1.972465933e+05 +1.972465933e+05 +3.1816e-03 +1.3623e-02
18 0 +1.946617504e+05 +1.944518704e+05 +1.944518704e+05 +3.0371e-03 +1.7283e-02
19 0 +1.897831474e+05 +1.895732674e+05 +1.895732674e+05 +3.8799e-03 +2.3616e-02
20 0 +1.856237100e+05 +1.854138300e+05 +1.854138300e+05 +5.8545e-03 +2.8962e-02
21 0 +1.774753027e+05 +1.772654227e+05 +1.772654227e+05 +8.1782e-03 +3.9304e-02
22 0 +1.694893052e+05 +1.692794252e+05 +1.692794252e+05 +8.8765e-03 +4.9297e-02
23 0 +1.550341795e+05 +1.548242995e+05 +1.548242995e+05 +1.1724e-02 +6.7135e-02
24 0 +1.422317497e+05 +1.420218697e+05 +1.420218697e+05 +1.6022e-02 +8.2823e-02
25 0 +1.184416807e+05 +1.182318007e+05 +1.182318007e+05 +2.2093e-02 +1.1243e-01
26 0 +9.746184348e+04 +9.725196348e+04 +9.725196348e+04 +2.5639e-02 +1.4026e-01
27 0 +6.586325797e+04 +6.565337797e+04 +6.565337797e+04 +3.4369e-02 +1.9073e-01
28 0 +4.589949767e+04 +4.568961767e+04 +4.568961767e+04 +4.4739e-02 +2.3602e-01
29 0 +1.767023986e+04 +1.746035986e+04 +1.746035986e+04 +6.1246e-02 +3.2047e-01
30 0 +2.587742646e+03 +2.377862646e+03 +2.377862646e+03 +7.3523e-02 +3.9877e-01
36 0 +2.006991181e+02 -9.180881946e+00 -9.180881946e+00 +8.7106e-02 +4.6196e-01
41 0 +9.957203591e+01 -1.103079641e+02 -1.103079641e+02 +8.5081e-02 +4.5784e-01
43 0 +5.180606390e+00 -2.046993936e+02 -2.046993936e+02 +8.3132e-02 +4.4597e-01
50 0 +2.835718125e+00 -2.070442819e+02 -2.070442819e+02 +8.2801e-02 +4.4678e-01
52 0 +1.782564188e+00 -2.080974358e+02 -2.080974358e+02 +8.3283e-02 +4.4863e-01
54 0 +1.716248559e+00 -2.081637514e+02 -2.081637514e+02 +8.2998e-02 +4.4857e-01
56 0 +1.478917814e+00 -2.084010822e+02 -2.084010822e+02 +8.2971e-02 +4.4769e-01
59 0 +1.400392412e+00 -2.084796076e+02 -2.084796076e+02 +8.2913e-02 +4.4812e-01
87 0 +1.380098825e+00 -2.084999012e+02 -2.084999012e+02 +8.5480e-02 +4.4802e-01
94 0 +1.336069039e+00 -2.085439310e+02 -2.085439310e+02 +9.8825e-02 +4.4803e-01
96 0 +1.314088789e+00 -2.085659112e+02 -2.085659112e+02 +1.0649e-01 +4.4794e-01
97 0 +1.285477472e+00 -2.085945225e+02 -2.085945225e+02 +1.1410e-01 +4.4798e-01
98 0 +1.248691208e+00 -2.086313088e+02 -2.086313088e+02 +1.2555e-01 +4.4797e-01
100 0 +1.203072267e+00 -2.086769277e+02 -2.086769277e+02 +1.5041e-01 +4.4781e-01
101 0 +1.136064362e+00 -2.087439356e+02 -2.087439356e+02 +1.6947e-01 +4.4784e-01
102 0 +1.055798470e+00 -2.088242015e+02 -2.088242015e+02 +2.0097e-01 +4.4779e-01
104 0 +9.914968771e-01 -2.088885031e+02 -2.088885031e+02 +2.7638e-01 +4.4761e-01
