% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.554021144e+01 +1.468902114e+02 +1.468902114e+02 +0.0000e+00 +0.0000e+00
11 0 +7.537591817e+01 +1.467259182e+02 +1.467259182e+02 -2.5000e-04 +0.0000e+00
69 0 +3.714799244e+01 +1.084979924e+02 +1.084979924e+02 +2.5406e+00 +1.2113e+00
72 0 +3.552681865e+01 +1.068768186e+02 +1.068768186e+02 +2.6588e+00 +1.1440e+00
73 0 +3.345810853e+01 +1.048081085e+02 +1.048081085e+02 +2.5406e+00 +1.1440e+00
77 0 +3.155985347e+01 +1.029098535e+02 +1.029098535e+02 +2.5997e+00 +1.1440e+00
82 0 +2.575124028e+01 +9.710124028e+01 +9.710124028e+01 +2.6182e+00 +1.1314e+00
88 0 +2.471440396e+01 +9.606440396e+01 +9.606440396e+01 +2.6056e+00 +1.1350e+00
89 0 +2.378398563e+01 +9.513398563e+01 +9.513398563e+01 +2.6268e+00 +1.1339e+00
96 0 +2.342963879e+01 +9.477963879e+01 +9.477963879e+01 +2.6188e+00 +1.1335e+00
104 0 +2.281497044e+01 +9.416497044e+01 +9.416497044e+01 +2.6159e+00 +1.1337e+00
105 0 +2.226813360e+01 +9.361813360e+01 +9.361813360e+01 +2.6195e+00 +1.1338e+00
134 0 +2.174998788e+01 +9.309998788e+01 +9.309998788e+01 +2.6206e+00 +1.1338e+00
365 0 +1.992518408e+01 +9.127518408e+01 +9.127518408e+01 -4.3856e+00 -2.2544e+00
370 0 +7.264487073e+00 +7.861448707e+01 +7.861448707e+01 -4.5920e+00 -2.2544e+00
380 0 +6.231223002e+00 +7.758122300e+01 +7.758122300e+01 -4.6351e+00 -2.2565e+00
384 0 +5.307916674e+00 +7.665791667e+01 +7.665791667e+01 -4.6408e+00 -2.2547e+00
389 0 +5.041330990e+00 +7.639133099e+01 +7.639133099e+01 -4.6229e+00 -2.2545e+00
393 0 +4.904185452e+00 +7.625418545e+01 +7.625418545e+01 -4.6355e+00 -2.2548e+00
397 0 +4.406107415e+00 +7.575610741e+01 +7.575610741e+01 -4.6286e+00 -2.2547e+00
409 0 +4.359697572e+00 +7.570969757e+01 +7.570969757e+01 -4.6295e+00 -2.2547e+00
420 0 +4.245857411e+00 +7.559585741e+01 +7.559585741e+01 -4.6291e+00 -2.2547e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.629527895e+02 -9.226721048e+01 -9.226721048e+01 +0.0000e+00 +0.0000e+00
2 0 +2.611995427e+02 -9.402045733e+01 -9.402045733e+01 +2.5000e-04 +0.0000e+00
11 0 +2.558810510e+02 -9.933894903e+01 -9.933894903e+01 +6.3672e-04 -6.7187e-04
66 0 +7.418232130e+01 -2.810376787e+02 -2.810376787e+02 +3.2791e+00 +1.2871e+00
67 0 +3.972289966e+01 -3.154971003e+02 -3.154971003e+02 +3.4431e+00 +1.2871e+00
74 0 +3.351347531e+01 -3.217065247e+02 -3.217065247e+02 +3.4226e+00 +1.3112e+00
75 0 +2.381826760e+01 -3.314017324e+02 -3.314017324e+02 +3.5046e+00 +1.2790e+00
80 0 +2.098168432e+01 -3.342383157e+02 -3.342383157e+02 +3.5097e+00 +1.2891e+00
82 0 +1.173843323e+01 -3.434815668e+02 -3.434815668e+02 +3.5366e+00 +1.2775e+00
91 0 +1.092989120e+01 -3.442901088e+02 -3.442901088e+02 +3.5472e+00 +1.2792e+00
92 0 +1.014665766e+01 -3.450733423e+02 -3.450733423e+02 +3.5550e+00 +1.2823e+00
101 0 +9.158209987e+00 -3.460617900e+02 -3.460617900e+02 +3.5533e+00 +1.2823e+00
107 0 +8.882842853e+00 -3.463371571e+02 -3.463371571e+02 +3.5547e+00 +1.2827e+00
160 0 +5.055431701e+00 -3.501645683e+02 -3.501645683e+02 +9.9661e-01 -3.0661e+00
163 0 +3.714747961e+00 -3.515052520e+02 -3.515052520e+02 +1.0290e+00 -3.0304e+00
165 0 +3.563333214e+00 -3.516566668e+02 -3.516566668e+02 +9.9499e-01 -3.0393e+00
167 0 +2.750260510e+00 -3.524697395e+02 -3.524697395e+02 +1.0043e+00 -3.0505e+00
170 0 +2.470889759e+00 -3.527491102e+02 -3.527491102e+02 +9.9115e-01 -3.0471e+00
171 0 +2.262918081e+00 -3.529570819e+02 -3.529570819e+02 +1.0251e+00 -3.0382e+00
174 0 +1.976576166e+00 -3.532434238e+02 -3.532434238e+02 +1.0062e+00 -3.0466e+00
179 0 +1.942559352e+00 -3.532774406e+02 -3.532774406e+02 +1.0171e+00 -3.0433e+00
184 0 +1.897924878e+00 -3.533220751e+02 -3.533220751e+02 +1.0108e+00 -3.0450e+00
186 0 +1.838036085e+00 -3.533819639e+02 -3.533819639e+02 +1.0138e+00 -3.0439e+00
195 0 +1.800779738e+00 -3.534192203e+02 -3.534192203e+02 +1.0106e+00 -3.0449e+00
199 0 +1.763034476e+00 -3.534569655e+02 -3.534569655e+02 +1.0102e+00 -3.0451e+00
223 0 +1.736863791e+00 -3.534831362e+02 -3.534831362e+02 +1.0101e+00 -3.0451e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.418304207e+01 +1.333530421e+02 +1.333530421e+02 +0.0000e+00 +0.0000e+00
5 0 +3.408421769e+01 +1.332542177e+02 +1.332542177e+02 -1.2500e-04 +1.8750e-04
57 0 +2.743839200e+01 +1.266083920e+02 +1.266083920e+02 +1.8118e+00 +3.8101e+00
66 0 +2.419785293e+01 +1.233678529e+02 +1.233678529e+02 +1.8093e+00 +3.8055e+00
74 0 +2.390367761e+01 +1.230736776e+02 +1.230736776e+02 +1.8047e+00 +3.8135e+00
78 0 +2.328459079e+01 +1.224545908e+02 +1.224545908e+02 +1.8073e+00 +3.8089e+00
86 0 +2.285039540e+01 +1.220203954e+02 +1.220203954e+02 +1.8062e+00 +3.8106e+00
150 0 +2.192003734e+01 +1.210900373e+02 +1.210900373e+02 +1.3745e+00 +1.8208e+00
163 0 +2.160689924e+01 +1.207768992e+02 +1.207768992e+02 +1.3751e+00 +1.8198e+00
172 0 +2.135264005e+01 +1.205226401e+02 +1.205226401e+02 +1.3753e+00 +1.8198e+00
308 0 +9.595691768e+00 +1.087656918e+02 +1.087656918e+02 -7.7612e-01 -2.3138e+00
315 0 +8.481205414e+00 +1.076512054e+02 +1.076512054e+02 -8.0280e-01 -2.2487e+00
320 0 +5.896005154e+00 +1.050660052e+02 +1.050660052e+02 -8.0538e-01 -2.2582e+00
330 0 +5.732494458e+00 +1.049024945e+02 +1.049024945e+02 -8.1169e-01 -2.2474e+00
331 0 +5.436219365e+00 +1.046062194e+02 +1.046062194e+02 -8.2015e-01 -2.2344e+00
332 0 +5.090065823e+00 +1.042600658e+02 +1.042600658e+02 -8.2445e-01 -2.2298e+00
339 0 +4.743591357e+00 +1.039135914e+02 +1.039135914e+02 -8.2388e-01 -2.2294e+00
341 0 +4.595695140e+00 +1.037656951e+02 +1.037656951e+02 -8.2588e-01 -2.2270e+00
346 0 +4.366486778e+00 +1.035364868e+02 +1.035364868e+02 -8.2536e-01 -2.2273e+00
354 0 +4.360466529e+00 +1.035304665e+02 +1.035304665e+02 -8.2586e-01 -2.2266e+00
362 0 +4.261246936e+00 +1.034312469e+02 +1.034312469e+02 -8.2565e-01 -2.2269e+00
397 0 +8.067294609e-01 +9.997672946e+01 +9.997672946e+01 -2.7163e+00 +2.5743e+00
407 0 +3.753379081e-01 +9.954533791e+01 +9.954533791e+01 -2.7479e+00 +2.6458e+00
421 0 +2.881829363e-01 +9.945818294e+01 +9.945818294e+01 -2.7485e+00 +2.6405e+00
429 0 +1.987905689e-01 +9.936879057e+01 +9.936879057e+01 -2.7501e+00 +2.6413e+00
438 0 +1.892036257e-01 +9.935920363e+01 +9.935920363e+01 -2.7527e+00 +2.6450e+00
441 0 +1.860200876e-01 +9.935602009e+01 +9.935602009e+01 -2.7562e+00 +2.6502e+00
442 0 +1.467096001e-01 +9.931670960e+01 +9.931670960e+01 -2.7593e+00 +2.6546e+00
447 0 +1.381903657e-01 +9.930819037e+01 +9.930819037e+01 -2.7596e+00 +2.6549e+00
449 0 +1.342444618e-01 +9.930424446e+01 +9.930424446e+01 -2.7607e+00 +2.6566e+00
453 0 +1.313632449e-01 +9.930136324e+01 +9.930136324e+01 -2.7602e+00 +2.6558e+00
455 0 +1.273283841e-01 +9.929732838e+01 +9.929732838e+01 -2.7607e+00 +2.6564e+00
462 0 +1.255673318e-01 +9.929556733e+01 +9.929556733e+01 -2.7607e+00 +2.6565e+00
467 0 +1.225772477e-01 +9.929257725e+01 +9.929257725e+01 -2.7607e+00 +2.6564e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.179100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.376199996e+01 -4.541480000e+02 -4.541480000e+02 +0.0000e+00 +0.0000e+00
2 0 +6.367182687e+01 -4.542381731e+02 -4.542381731e+02 +2.5000e-04 +0.0000e+00
4 0 +6.308180674e+01 -4.548281933e+02 -4.548281933e+02 +2.5000e-04 -2.5000e-04
79 0 +2.508181061e+01 -4.928281894e+02 -4.928281894e+02 +1.4923e+00 +1.4209e-01
81 0 +2.428561830e+01 -4.936243817e+02 -4.936243817e+02 +1.4923e+00 +1.4919e-01
82 0 +2.056176905e+01 -4.973482310e+02 -4.973482310e+02 +1.4177e+00 +1.4919e-01
83 0 +1.269854569e+01 -5.052114543e+02 -5.052114543e+02 +1.3431e+00 +1.5274e-01
88 0 +1.166681242e+01 -5.062431876e+02 -5.062431876e+02 +1.3804e+00 +1.5452e-01
91 0 +8.141231416e+00 -5.097687686e+02 -5.097687686e+02 +1.3618e+00 +1.5186e-01
100 0 +7.887314239e+00 -5.100226858e+02 -5.100226858e+02 +1.3583e+00 +1.4891e-01
110 0 +7.668415705e+00 -5.102415843e+02 -5.102415843e+02 +1.3603e+00 +1.4984e-01
122 0 +7.585365050e+00 -5.103246350e+02 -5.103246350e+02 +1.3602e+00 +1.4969e-01
270 0 +5.786102167e+00 -5.121238978e+02 -5.121238978e+02 -2.3106e-01 +2.8137e+00
276 0 +4.342416789e+00 -5.135675832e+02 -5.135675832e+02 -2.2575e-01 +2.8717e+00
281 0 +2.383989746e+00 -5.155260103e+02 -5.155260103e+02 -2.2973e-01 +2.8572e+00
289 0 +2.285505597e+00 -5.156244944e+02 -5.156244944e+02 -2.2830e-01 +2.8588e+00
295 0 +2.099793392e+00 -5.158102066e+02 -5.158102066e+02 -2.2917e-01 +2.8574e+00
300 0 +2.087549606e+00 -5.158224504e+02 -5.158224504e+02 -2.2969e-01 +2.8567e+00
304 0 +2.021626115e+00 -5.158883739e+02 -5.158883739e+02 -2.2991e-01 +2.8562e+00
307 0 +1.987681556e+00 -5.159223184e+02 -5.159223184e+02 -2.2967e-01 +2.8566e+00
323 0 +1.944133935e+00 -5.159658661e+02 -5.159658661e+02 -2.2966e-01 +2.8566e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.721000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.084914332e+01 +1.363914332e+01 +1.363914332e+01 +0.0000e+00 +0.0000e+00
2 0 +6.997950390e+01 +1.276950390e+01 +1.276950390e+01 +2.5000e-04 +0.0000e+00
6 0 +6.896599248e+01 +1.175599248e+01 +1.175599248e+01 -6.2500e-05 +4.3750e-04
67 0 +6.052410302e+01 +3.314103021e+00 +3.314103021e+00 +4.0203e+00 +6.9327e-02
70 0 +5.053929760e+01 -6.670702397e+00 -6.670702397e+00 +3.8767e+00 +7.1253e-02
71 0 +1.960250817e+01 -3.760749183e+01 -3.760749183e+01 +3.7266e+00 +7.2644e-02
72 0 +1.865412907e+01 -3.855587093e+01 -3.855587093e+01 +3.7136e+00 +7.1574e-02
77 0 +1.806175726e+01 -3.914824274e+01 -3.914824274e+01 +3.7952e+00 +7.1413e-02
81 0 +9.905509680e+00 -4.730449032e+01 -4.730449032e+01 +3.7511e+00 +7.1226e-02
88 0 +9.565192816e+00 -4.764480718e+01 -4.764480718e+01 +3.7517e+00 +7.0848e-02
117 0 +9.531393908e+00 -4.767860609e+01 -4.767860609e+01 +3.7517e+00 +7.0828e-02
347 0 +4.117347623e+00 -5.309265238e+01 -5.309265238e+01 +3.1687e-01 +1.0838e+00
348 0 +3.707752990e+00 -5.350224701e+01 -5.350224701e+01 +3.3271e-01 +1.0838e+00
