% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.050212088e+05 +8.050974788e+05 +8.050974788e+05 +1.8206e+00 -4.9943e+00
2 0 +4.875764367e+04 +4.883391367e+04 +4.883391367e+04 +2.9315e+00 -4.6046e+00
7 0 +1.082962163e+03 +1.159232163e+03 +1.159232163e+03 -1.4524e+00 -2.9500e+00
8 0 +8.752792652e+02 +9.515492652e+02 +9.515492652e+02 +5.0000e+00 -5.0000e+00
16 0 +7.334979648e+02 +8.097679648e+02 +8.097679648e+02 +1.8596e+00 -4.0635e+00
18 0 +5.242256473e+01 +1.286925647e+02 +1.286925647e+02 -4.2233e+00 -2.1045e+00
24 0 +8.176982804e+00 +8.444698280e+01 +8.444698280e+01 -2.0642e+00 -2.7916e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.936453946e+05 +1.936228446e+05 +1.936228446e+05 +1.2824e+00 +4.9375e+00
6 0 +1.537397363e+04 +1.535142363e+04 +1.535142363e+04 +5.0000e+00 -5.0000e+00
10 0 +1.005019079e+04 +1.002764079e+04 +1.002764079e+04 +2.1584e+00 +3.4877e+00
13 0 +3.355042863e+03 +3.332492863e+03 +3.332492863e+03 +3.5727e+00 -5.5831e-01
17 0 +2.793137264e+03 +2.770587264e+03 +2.770587264e+03 +4.4346e+00 -2.7771e+00
21 0 +1.739343743e+03 +1.716793743e+03 +1.716793743e+03 +2.6713e+00 +2.1369e+00
22 0 +1.399076859e+02 +1.173576859e+02 +1.173576859e+02 +3.0103e+00 +1.3040e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.366000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.337318376e+07 +1.337319742e+07 +1.337319742e+07 -3.4055e+00 +2.9534e+00
2 0 +5.088241601e+05 +5.088378201e+05 +5.088378201e+05 +7.9680e-01 +4.3417e+00
10 0 +1.145610592e+05 +1.145747192e+05 +1.145747192e+05 -2.1812e+00 -1.4700e+00
11 0 +3.792677970e+04 +3.794043970e+04 +3.794043970e+04 +6.7924e-02 +1.9928e+00
15 0 +2.186057403e+03 +2.199717403e+03 +2.199717403e+03 -3.0187e+00 -3.5894e+00
19 0 +5.571121970e+02 +5.707721970e+02 +5.707721970e+02 -3.8940e+00 -5.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.378400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.295656934e+04 +3.389440934e+04 +3.389440934e+04 -2.7356e+00 +6.9339e-02
6 0 +4.308507505e+03 +5.246347505e+03 +5.246347505e+03 -2.6855e+00 -5.3998e-02
14 0 +3.225508156e+03 +4.163348156e+03 +4.163348156e+03 -1.9712e-01 +3.8318e+00
21 0 +2.759070441e+03 +3.696910441e+03 +3.696910441e+03 -3.2210e+00 -1.1281e+00
22 0 +2.123755995e+03 +3.061595995e+03 +3.061595995e+03 -3.8364e+00 -2.0824e+00
23 0 +1.168947303e+02 +1.054734730e+03 +1.054734730e+03 -4.4755e+00 -3.0261e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.872000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.138600110e+06 +2.138521390e+06 +2.138521390e+06 +8.5349e-03 -1.9321e+00
7 0 +2.135239007e+06 +2.135160287e+06 +2.135160287e+06 -4.2853e+00 -5.0000e+00
8 0 +2.655270471e+05 +2.654483271e+05 +2.654483271e+05 -6.8949e-01 -5.0000e+00
9 0 +1.199660981e+05 +1.198873781e+05 +1.198873781e+05 +5.0000e+00 +1.3611e-01
12 0 +1.885955005e+04 +1.878083005e+04 +1.878083005e+04 +1.2466e+00 -3.1276e+00
15 0 +4.098130581e+03 +4.019410581e+03 +4.019410581e+03 +2.1990e+00 -2.2009e+00
16 0 +1.026620490e+03 +9.479004904e+02 +9.479004904e+02 +4.3044e+00 -7.4100e-01
20 0 +2.334791565e+02 +1.547591565e+02 +1.547591565e+02 -1.5781e+00 -5.0000e+00
21 0 +8.984234334e+01 +1.112234334e+01 +1.112234334e+01 +2.7808e+00 -1.8602e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.151000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.623892617e+07 +1.623888466e+07 +1.623888466e+07 -1.4222e+00 -2.4785e+00
2 0 +1.590288718e+04 +1.586137718e+04 +1.586137718e+04 +1.5855e+00 +4.5629e-01
13 0 +3.709679767e+03 +3.668169767e+03 +3.668169767e+03 +3.2378e+00 -3.0857e+00
15 0 +2.422652631e+01 -1.728347369e+01 -1.728347369e+01 +3.9568e+00 -5.0000e+00
24 0 +9.423240280e+00 -3.208675972e+01 -3.208675972e+01 +2.5437e+00 -1.5674e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.320700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.885674077e+07 +2.885687284e+07 +2.885687284e+07 +2.4195e+00 -3.2018e+00
2 0 +2.297078428e+07 +2.297091635e+07 +2.297091635e+07 +1.8081e+00 -1.9932e+00
3 0 +4.030500454e+03 +4.162570454e+03 +4.162570454e+03 -2.8171e+00 +1.2447e+00
18 0 +3.958455812e+00 +1.360284558e+02 +1.360284558e+02 -2.6203e+00 +2.4419e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.725000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.226942491e+06 +2.227039741e+06 +2.227039741e+06 -4.4408e+00 -1.0348e+00
2 0 +1.298843700e+05 +1.299816200e+05 +1.299816200e+05 +1.0466e+00 +1.4733e+00
13 0 +1.096043291e+04 +1.105768291e+04 +1.105768291e+04 -3.3631e+00 +5.9332e-01
17 0 +4.140209922e+03 +4.237459922e+03 +4.237459922e+03 -4.2640e+00 +5.3297e-01
18 0 +3.789409236e+03 +3.886659236e+03 +3.886659236e+03 -1.9007e+00 +7.6821e-01
19 0 +1.913211296e+02 +2.885711296e+02 +2.885711296e+02 +2.1835e+00 +1.2462e+00
21 0 +1.443897020e+01 +1.116889702e+02 +1.116889702e+02 +4.3680e+00 +1.4462e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.033000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.293601928e+07 +5.293599895e+07 +5.293599895e+07 -3.8982e+00 +2.5969e+00
2 0 +1.045822905e+07 +1.045820872e+07 +1.045820872e+07 -1.2420e+00 -4.9248e+00
6 0 +9.429162646e+06 +9.429142316e+06 +9.429142316e+06 -5.9040e-01 -2.8575e+00
7 0 +8.016103445e+06 +8.016083115e+06 +8.016083115e+06 +5.0000e+00 -5.0000e+00
8 0 +1.870468856e+05 +1.870265556e+05 +1.870265556e+05 +5.0000e+00 +5.0000e+00
11 0 +2.872496226e+03 +2.852166226e+03 +2.852166226e+03 +2.7315e+00 -2.2148e+00
16 0 +3.975623014e+01 +1.942623014e+01 +1.942623014e+01 +2.5008e+00 -3.3994e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.431000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.637512305e+06 +3.637606615e+06 +3.637606615e+06 -4.1960e+00 +2.9850e-01
3 0 +2.207449868e+04 +2.216880868e+04 +2.216880868e+04 -4.8562e+00 +4.1671e+00
13 0 +1.425018843e+04 +1.434449843e+04 +1.434449843e+04 -2.1700e+00 +6.5530e-01
16 0 +1.387634358e+03 +1.481944358e+03 +1.481944358e+03 -3.0242e+00 +1.9199e+00
18 0 +9.857166155e+02 +1.080026616e+03 +1.080026616e+03 -1.0935e-01 -1.9466e+00
