% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.846515109e+01 -9.515348489e+02 -9.515348489e+02 +3.2098e+00 +2.5887e+00
3 0 +4.275436259e+01 -9.572456374e+02 -9.572456374e+02 -1.6575e+00 +2.5337e+00
6 0 +2.564299645e+01 -9.743570036e+02 -9.743570036e+02 -9.4258e-01 +2.7112e+00
7 0 +2.248996695e+01 -9.775100330e+02 -9.775100330e+02 -3.0926e-01 +2.8781e+00
16 0 +1.234405131e+01 -9.876559487e+02 -9.876559487e+02 -6.4061e-02 +3.1044e+00
17 0 +1.307243975e+00 -9.986927560e+02 -9.986927560e+02 +1.7585e-01 +3.2971e+00
20 0 +5.179341034e-01 -9.994820659e+02 -9.994820659e+02 +5.8034e-03 +3.3825e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.758349249e+01 +1.057583492e+03 +1.057583492e+03 +1.8373e+00 +3.6268e+00
2 0 +5.030898587e+01 +1.050308986e+03 +1.050308986e+03 -1.5050e+00 +2.3969e+00
3 0 +2.027409618e+00 +1.002027410e+03 +1.002027410e+03 -3.6801e+00 +1.0013e-02
4 0 +6.049547599e-01 +1.000604955e+03 +1.000604955e+03 -3.1389e+00 -2.3307e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.611540500e+01 -3.014595001e+00 -3.014595001e+00 +3.9899e+00 -1.7561e+00
2 0 +2.046297320e+00 -4.708370268e+01 -4.708370268e+01 +4.4259e+00 +4.8598e+00
7 0 +4.883323834e-01 -4.864166762e+01 -4.864166762e+01 +4.6033e+00 +4.8211e+00
8 0 +2.696944160e-01 -4.886030558e+01 -4.886030558e+01 +4.4942e+00 +4.5430e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.977300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.883235977e+01 +3.365623598e+02 +3.365623598e+02 -1.9948e+00 -3.6484e+00
2 0 +1.162911215e+01 +3.093591122e+02 +3.093591122e+02 -2.4992e+00 -1.4762e+00
4 0 +9.542861679e+00 +3.072728617e+02 +3.072728617e+02 +8.8674e-01 +2.6936e+00
8 0 +7.584677666e+00 +3.053146777e+02 +3.053146777e+02 +2.9683e-01 +4.1904e+00
15 0 +5.060959359e+00 +3.027909594e+02 +3.027909594e+02 -9.5811e-01 -1.5404e+00
24 0 +2.169142811e+00 +2.998991428e+02 +2.998991428e+02 -5.0000e+00 -5.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.157000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.225177032e+00 +6.079517703e+01 +6.079517703e+01 -2.8137e+00 -5.3665e-01
12 0 +3.373923485e+00 +5.494392348e+01 +5.494392348e+01 -1.9996e+00 +1.9030e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.527100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.028105895e+01 +1.829910589e+02 +1.829910589e+02 +2.0195e+00 +8.6515e-01
3 0 +1.024770902e+00 +1.537347709e+02 +1.537347709e+02 -1.1552e+00 -3.8152e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.980000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.352637011e+01 +1.533263701e+02 +1.533263701e+02 -4.6325e+00 +2.4511e+00
3 0 +1.169036185e+01 +1.114903618e+02 +1.114903618e+02 +4.4530e+00 +2.9740e+00
9 0 +1.803326507e+00 +1.016033265e+02 +1.016033265e+02 +8.4802e-01 +1.2795e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.194100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.783712688e+01 -5.157287312e+01 -5.157287312e+01 -2.2566e+00 -4.4584e+00
3 0 +1.234761105e+00 -1.181752389e+02 -1.181752389e+02 +8.5087e-01 +6.6150e-01
14 0 +1.298015118e-01 -1.192801985e+02 -1.192801985e+02 +9.7336e-02 +6.0412e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.077000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.498492593e+01 +3.575492593e+01 +3.575492593e+01 -3.3131e-02 -2.1717e+00
6 0 +2.428659607e+01 +3.505659607e+01 +3.505659607e+01 -1.6348e-01 -9.7583e-01
7 0 +1.991959026e+00 +1.276195903e+01 +1.276195903e+01 -1.7216e+00 -1.9283e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.990312185e+00 +2.336031219e+01 +2.336031219e+01 +3.8680e+00 -3.7035e+00
