% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.791581334e+05 +3.791940334e+05 +3.791940334e+05 -3.5896e+00 -4.7656e+00 +1.3935e+00
2 0 +3.153630968e+05 +3.153989968e+05 +3.153989968e+05 -4.3035e+00 +4.9500e-01 +1.5918e+00
3 0 +1.093649063e+05 +1.094008063e+05 +1.094008063e+05 -5.1345e-01 +3.4344e-01 +2.3751e+00
4 0 +1.115055332e+02 +1.474055332e+02 +1.474055332e+02 +2.4775e+00 -4.4843e+00 -9.1179e-01
6 0 +1.037236564e+02 +1.396236564e+02 +1.396236564e+02 +2.4930e+00 -4.6518e+00 -5.1249e-01
17 0 +7.402999916e+01 +1.099299992e+02 +1.099299992e+02 +2.3641e+00 +6.9115e-01 -1.4590e+00
20 0 +4.295825473e+01 +7.885825473e+01 +7.885825473e+01 +3.7915e+00 -2.4114e+00 +9.0881e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.617150444e+03 +8.648520444e+03 +8.648520444e+03 -2.9369e+00 -1.9705e+00 +2.3583e+00
5 0 +1.439777407e+02 +1.753477407e+02 +1.753477407e+02 -1.3211e+00 +2.1709e+00 -2.0254e-01
10 0 +1.192143928e+02 +1.505843928e+02 +1.505843928e+02 +2.3727e+00 +3.8906e+00 +3.1363e-01
12 0 +7.326270309e+01 +1.046327031e+02 +1.046327031e+02 +5.0000e+00 +4.0658e+00 -4.8864e+00
18 0 +6.962014483e+01 +1.009901448e+02 +1.009901448e+02 +3.1037e+00 +2.0031e+00 -2.6390e+00
28 0 +5.517669076e+01 +8.654669076e+01 +8.654669076e+01 +7.2332e-01 +5.0018e-02 -9.6504e-01
31 0 +2.889237362e+01 +6.026237362e+01 +6.026237362e+01 +1.0923e+00 +3.1683e+00 -2.1841e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.646136554e+05 +5.636136554e+05 +5.636136554e+05 -1.5025e+00 +4.2497e+00 +1.6820e+00
2 0 +1.344365844e+05 +1.334365844e+05 +1.334365844e+05 -1.1908e+00 +1.4276e+00 +3.5877e-01
4 0 +4.116494652e+02 -5.883505348e+02 -5.883505348e+02 -7.1915e-01 -3.8345e+00 +2.8185e+00
7 0 +2.113576591e+01 -9.788642341e+02 -9.788642341e+02 -3.8744e+00 -4.4355e+00 +3.9485e+00
