% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.445025624e+05 +2.442926824e+05 +2.442926824e+05 -2.6723e+00 -2.2691e+00 +4.0450e+00
16 0 +1.307553441e+05 +1.305454641e+05 +1.305454641e+05 -2.6463e+00 +2.8294e+00 +3.2114e+00
17 0 +5.635792567e+04 +5.614804567e+04 +5.614804567e+04 +2.2334e+00 -2.2109e+00 +3.3323e+00
23 0 +9.376173617e+03 +9.166293617e+03 +9.166293617e+03 +4.9538e+00 -1.9127e+00 +3.6242e+00
27 0 +1.342075578e+03 +1.132195578e+03 +1.132195578e+03 +3.3371e+00 +1.1478e+00 +3.5819e+00
29 0 +9.980218669e+02 +7.881418669e+02 +7.881418669e+02 -4.1077e+00 +3.4843e-01 +3.5879e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.231036418e+07 +1.231027209e+07 +1.231027209e+07 +4.8048e+00 -2.1062e+00 +3.6689e+00
2 0 +6.704095045e+05 +6.703174145e+05 +6.703174145e+05 +2.8538e+00 +3.0014e+00 +9.8073e-01
5 0 +1.085630231e+04 +1.076421231e+04 +1.076421231e+04 -1.5995e+00 -6.2267e-01 +1.1401e-01
24 0 +2.752569428e+03 +2.660479428e+03 +2.660479428e+03 +5.0000e+00 +2.1774e+00 +1.3712e-01
32 0 +2.689804672e+03 +2.597714672e+03 +2.597714672e+03 +2.9180e+00 +1.2224e+00 +1.0964e-01
34 0 +2.011269366e+03 +1.919179366e+03 +1.919179366e+03 +4.1090e+00 +4.0018e+00 +8.8425e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.675520266e+06 +5.675432376e+06 +5.675432376e+06 +9.0716e-01 +3.5209e+00 +3.5063e+00
5 0 +5.842238688e+05 +5.841359788e+05 +5.841359788e+05 -9.6870e-02 -1.3608e+00 +2.0722e+00
8 0 +5.757802467e+04 +5.749013467e+04 +5.749013467e+04 -1.6855e+00 -2.9543e+00 +1.1183e+00
