% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.253126970e+05 +1.247661970e+05 +1.247661970e+05 +4.3119e+00 -3.3146e+00
2 0 +4.613165173e+02 -8.518348267e+01 -8.518348267e+01 +3.5523e+00 +3.6899e+00
5 0 +4.378256718e+00 -5.421217433e+02 -5.421217433e+02 -4.4020e-01 +1.5955e+00
11 0 +3.363823642e+00 -5.431361764e+02 -5.431361764e+02 -1.9224e+00 +1.6603e+00
12 0 +2.174117720e+00 -5.443258823e+02 -5.443258823e+02 +1.6533e+00 +2.7085e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.940974155e+04 +2.040974155e+04 +2.040974155e+04 -4.2367e+00 -2.0176e+00
2 0 +6.981137613e+00 +1.006981138e+03 +1.006981138e+03 -1.5464e+00 +2.0297e+00
6 0 +5.592849177e+00 +1.005592849e+03 +1.005592849e+03 +1.0953e+00 +1.4253e+00
18 0 +2.427464554e+00 +1.002427465e+03 +1.002427465e+03 +1.4903e+00 +2.6011e+00
22 0 +2.390963194e+00 +1.002390963e+03 +1.002390963e+03 -2.3292e+00 +1.6820e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.083800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.426239046e+03 +3.634619046e+03 +3.634619046e+03 +8.2789e-01 +4.5767e-01
4 0 +4.062224124e+00 +2.124422241e+02 +2.124422241e+02 +1.1941e+00 +2.0393e+00
15 0 +2.614407271e+00 +2.109944073e+02 +2.109944073e+02 -1.1209e+00 +1.1535e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.449600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.171454662e+04 +2.156958662e+04 +2.156958662e+04 +1.9744e-01 +1.1053e+00
3 0 +1.138337885e+04 +1.123841885e+04 +1.123841885e+04 +1.9829e+00 +1.5376e-02
6 0 +4.836134379e+00 -1.401238656e+02 -1.401238656e+02 -2.6211e-01 -1.6023e+00
14 0 +2.890487899e+00 -1.420695121e+02 -1.420695121e+02 +1.4188e+00 -2.2589e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.300000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.174556104e+03 +2.168256104e+03 +2.168256104e+03 -8.9431e-01 -6.6168e-01
2 0 +3.118362510e+00 -3.181637490e+00 -3.181637490e+00 -1.8781e+00 -3.0836e+00
8 0 +2.866712896e+00 -3.433287104e+00 -3.433287104e+00 +3.4040e-01 -2.2029e+00
22 0 +2.219724688e+00 -4.080275312e+00 -4.080275312e+00 -2.5190e+00 -2.9185e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.367600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.107786089e+04 +3.094110089e+04 +3.094110089e+04 -8.0822e-01 +1.4105e+00
2 0 +5.976411276e+00 -1.307835887e+02 -1.307835887e+02 -1.1350e+00 -1.6496e+00
11 0 +3.920478005e+00 -1.328395220e+02 -1.328395220e+02 +8.4619e-01 -1.7847e+00
