% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.636228911e+03 +1.666198911e+03 +1.666198911e+03 -2.7854e+00 -1.0887e+00 +4.4817e+00
3 0 +1.133379649e+03 +1.163349649e+03 +1.163349649e+03 -2.6866e+00 +4.1152e+00 -1.2658e-01
4 0 +3.209588978e+02 +3.509288978e+02 +3.509288978e+02 +2.8396e+00 -3.1580e+00 -3.9629e+00
9 0 +3.039712003e+02 +3.339412003e+02 +3.339412003e+02 +1.0500e+00 -5.0000e+00 -2.7166e+00
10 0 +1.078272896e+02 +1.377972896e+02 +1.377972896e+02 +1.1250e+00 -2.2667e+00 -2.5056e+00
17 0 +3.282292894e+01 +6.279292894e+01 +6.279292894e+01 +1.0518e+00 -1.6604e+00 -3.7059e+00
24 0 +2.560053680e+01 +5.557053680e+01 +5.557053680e+01 +1.0338e+00 -1.7973e+00 -3.6885e+00
29 0 +2.194738802e+01 +5.191738802e+01 +5.191738802e+01 +9.3484e-01 -1.7394e+00 -3.7698e+00
30 0 +2.168353508e+01 +5.165353508e+01 +5.165353508e+01 +9.1293e-01 -1.7167e+00 -3.7929e+00
31 0 +2.095429935e+01 +5.092429935e+01 +5.092429935e+01 +8.9114e-01 -1.6956e+00 -3.8112e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.171000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.355356585e+03 +1.303646585e+03 +1.303646585e+03 +2.4039e+00 -2.9968e+00 +2.3062e+00
2 0 +1.074122353e+03 +1.022412353e+03 +1.022412353e+03 +4.4214e+00 -1.8030e+00 +2.5906e+00
4 0 +4.382299046e+02 +3.865199046e+02 +3.865199046e+02 +7.7440e-01 +3.3833e+00 -1.2280e+00
8 0 +2.714590547e+02 +2.197490547e+02 +2.197490547e+02 +1.2901e+00 +2.5468e+00 -2.2590e+00
9 0 +1.623511003e+02 +1.106411003e+02 +1.106411003e+02 +9.5115e-01 +3.7565e+00 -4.2305e+00
18 0 +1.365832463e+02 +8.487324631e+01 +8.487324631e+01 +4.0436e+00 +2.1942e+00 -3.5742e+00
22 0 +1.313373139e+02 +7.962731386e+01 +7.962731386e+01 +3.4678e+00 +2.4024e+00 -2.5124e+00
23 0 +8.716006049e+01 +3.545006049e+01 +3.545006049e+01 +2.7600e+00 +2.9333e+00 -3.6590e+00
25 0 +3.396701072e+01 -1.774298928e+01 -1.774298928e+01 +3.2317e+00 +2.9304e+00 -3.4814e+00
26 0 +2.587345518e+01 -2.583654482e+01 -2.583654482e+01 +3.2456e+00 +2.9390e+00 -3.4228e+00
31 0 +1.979941101e+01 -3.191058899e+01 -3.191058899e+01 +3.2256e+00 +2.8885e+00 -3.2314e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.799500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.962624577e+03 +1.682674577e+03 +1.682674577e+03 +3.7220e+00 +2.4358e+00 +3.5116e+00
4 0 +1.463561646e+03 +1.183611646e+03 +1.183611646e+03 +7.8729e-01 -3.8816e-01 +1.0192e+00
5 0 +8.758664769e+02 +5.959164769e+02 +5.959164769e+02 +3.3958e+00 -1.8490e+00 +4.5235e+00
6 0 +6.128464645e+02 +3.328964645e+02 +3.328964645e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00
11 0 +2.604551405e+02 -1.949485949e+01 -1.949485949e+01 -2.1282e+00 -3.2192e+00 +5.0000e+00
15 0 +1.280983295e+02 -1.518516705e+02 -1.518516705e+02 -3.9283e+00 -2.5625e+00 +5.0000e+00
16 0 +5.252299392e+01 -2.274270061e+02 -2.274270061e+02 -5.0000e+00 -2.4649e+00 +5.0000e+00
24 0 +4.268507195e+01 -2.372649281e+02 -2.372649281e+02 -5.0000e+00 -2.5993e+00 +5.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.319900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.401532231e+02 +1.872143223e+03 +1.872143223e+03 +6.7447e-01 +4.9334e+00 -2.6661e+00
4 0 +9.561363803e+01 +1.027603638e+03 +1.027603638e+03 +1.1190e+00 +4.5470e-01 +4.0067e+00
16 0 +5.620504276e+01 +9.881950428e+02 +9.881950428e+02 +9.7349e-01 +4.9918e-01 +2.7252e+00
20 0 +3.048765330e+01 +9.624776533e+02 +9.624776533e+02 +1.4092e+00 +1.0227e+00 +3.1997e+00
23 0 +2.397549367e+01 +9.559654937e+02 +9.559654937e+02 +1.2371e+00 +8.3073e-01 +3.1373e+00
24 0 +2.203449801e+01 +9.540244980e+02 +9.540244980e+02 +1.2484e+00 +8.2661e-01 +3.1347e+00
26 0 +1.787762939e+01 +9.498676294e+02 +9.498676294e+02 +1.3152e+00 +7.9748e-01 +3.1314e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.133100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.012210431e+03 +2.125520431e+03 +2.125520431e+03 -4.9100e+00 +4.3894e+00 -4.0671e+00
2 0 +7.320524444e+02 +8.453624444e+02 +8.453624444e+02 +3.4245e+00 -2.1658e+00 -1.5146e+00
3 0 +3.329292403e+02 +4.462392403e+02 +4.462392403e+02 +4.0732e+00 +9.8157e-01 -4.9238e-01
11 0 +2.699027821e+02 +3.832127821e+02 +3.832127821e+02 +2.2470e+00 +2.4996e+00 -1.2716e+00
12 0 +5.501030978e+01 +1.683203098e+02 +1.683203098e+02 +1.8609e+00 +2.4897e+00 +1.1892e+00
17 0 +3.002709662e+01 +1.433370966e+02 +1.433370966e+02 +2.2093e+00 +2.3532e+00 +1.4125e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.849000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.590845403e+02 +6.875745403e+02 +6.875745403e+02 -6.5225e-01 +4.6438e+00 +2.2020e+00
4 0 +6.162497566e+02 +6.447397566e+02 +6.447397566e+02 +1.8432e+00 -4.1999e+00 +1.6792e+00
6 0 +4.043666487e+02 +4.328566487e+02 +4.328566487e+02 +2.5955e+00 -2.7377e+00 +1.4194e+00
8 0 +3.453516267e+02 +3.738416267e+02 +3.738416267e+02 +3.2296e+00 -2.9118e+00 -5.9041e-02
11 0 +2.451772170e+02 +2.736672170e+02 +2.736672170e+02 +1.8253e+00 -1.5854e+00 -1.3313e-01
13 0 +1.803265189e+02 +2.088165189e+02 +2.088165189e+02 -3.6686e-01 -1.5798e+00 +8.1993e-01
18 0 +8.947089455e+01 +1.179608946e+02 +1.179608946e+02 -1.7576e+00 -1.7261e+00 -1.8906e-01
25 0 +6.271633428e+01 +9.120633428e+01 +9.120633428e+01 -1.6863e+00 -1.8052e+00 -8.5648e-02
26 0 +5.609261132e+01 +8.458261132e+01 +8.458261132e+01 -1.6706e+00 -1.8402e+00 -5.8838e-02
32 0 +4.876032065e+01 +7.725032065e+01 +7.725032065e+01 -1.6713e+00 -1.9107e+00 -4.4189e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.405800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.196904485e+02 -2.088955149e+01 -2.088955149e+01 +3.5722e-01 -8.9956e-01 -1.1282e+00
2 0 +7.152190991e+02 -2.536090088e+01 -2.536090088e+01 +3.4825e+00 +3.2692e+00 -4.1585e+00
5 0 +6.357231896e+02 -1.048568104e+02 -1.048568104e+02 -4.4597e+00 -4.1230e+00 -4.7622e-01
6 0 +5.327581461e+02 -2.078218539e+02 -2.078218539e+02 -2.7274e+00 -2.9837e+00 -3.4325e+00
11 0 +1.325296334e+02 -6.080503666e+02 -6.080503666e+02 -3.4773e+00 -1.0854e+00 -1.2981e+00
17 0 +3.024235794e+01 -7.103376421e+02 -7.103376421e+02 -2.2405e+00 -1.4591e-01 -2.3456e+00
